﻿HuijinEntity,Symbol,ReportTypeID,ReportTypeName,EndDate,Ranking,HolderName,FundID,FundClassID,Startdate,HoldersShare,HolderOfListing
中央汇金投资有限责任公司,159919,6,年度,2022-12-31,7.0,中央汇金投资有限责任公司,10103407,202000000548,2022-01-01,83301065.0,1.56
中央汇金资产管理有限责任公司,159919,5,半年度,2023-06-30,1.0,中央汇金资产管理有限责任公司,10103407,202000000548,2023-01-01,603744007.0,11.29
中央汇金投资有限责任公司,159919,5,半年度,2023-06-30,5.0,中央汇金投资有限责任公司,10103407,202000000548,2023-01-01,83301065.0,1.56
中央汇金投资有限责任公司,159919,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10103407,202000000548,2023-01-01,2681931565.0,23.13
中央汇金资产管理有限责任公司,159919,6,年度,2023-12-31,2.0,中央汇金资产管理有限责任公司,10103407,202000000548,2023-01-01,628310296.0,5.42
中央汇金投资有限责任公司,159919,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10103407,202000000548,2024-01-01,19543686916.0,68.17
中央汇金资产管理有限责任公司,159919,5,半年度,2024-06-30,2.0,中央汇金资产管理有限责任公司,10103407,202000000548,2024-01-01,813583796.0,2.84
中央汇金投资有限责任公司,159919,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10103407,202000000548,2024-01-01,19543686916.0,51.56
中央汇金资产管理有限责任公司,159919,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10103407,202000000548,2024-01-01,10297802662.0,27.17
中央汇金投资有限责任公司,159919,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10103407,202000000548,2025-01-01,19543686916.0,47.39
中央汇金资产管理有限责任公司,159919,5,半年度,2025-06-30,2.0,中央汇金资产管理有限责任公司,10103407,202000000548,2025-01-01,15954808069.0,38.69
中央汇金投资有限责任公司,159919,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10103407,202000000548,2025-01-01,19543686916.0,47.88
中央汇金资产管理有限责任公司,159919,6,年度,2025-12-31,2.0,中央汇金资产管理有限责任公司,10103407,202000000548,2025-01-01,15954808069.0,39.09
中央汇金资产管理有限责任公司,159920,6,年度,2020-12-31,9.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103417,202000000549,2020-01-01,140550324.0,2.28
中央汇金资产管理有限责任公司,159920,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103417,202000000549,2021-01-01,348650324.0,5.16
中央汇金资产管理有限责任公司,159920,6,年度,2021-12-31,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103417,202000000549,2021-01-01,199575300.0,2.07
中央汇金资产管理有限责任公司,159920,6,年度,2022-12-31,6.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10103417,202000000549,2022-01-01,263007400.0,1.81
中央汇金投资有限责任公司,159922,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10107999,202000000551,2024-01-01,924288152.0,39.07
中央汇金投资有限责任公司,159922,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10107999,202000000551,2024-01-01,2310720380.0,44.24
中央汇金投资有限责任公司,159922,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10107999,202000000551,2025-01-01,2310720380.0,48.43
中央汇金投资有限责任公司,159922,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10107999,202000000551,2025-01-01,2310720380.0,44.32
中央汇金资产管理有限责任公司,159928,6,年度,2019-12-31,4.0,易方达基金中央汇金资产管理有限责任公司易方达基金汇金资管单一资产管理计划,10117289,202000001865,2019-01-01,4000000.0,0.34
中央汇金资产管理有限责任公司,159928,5,半年度,2020-06-30,2.0,易方达基金中央汇金资产管理有限责任公司易方达基金汇金资管单一资产管理计划,10117289,202000001865,2020-01-01,107000075.0,6.75
中央汇金资产管理有限责任公司,159928,5,半年度,2020-06-30,3.0,华夏基金中央汇金资产管理有限责任公司华夏基金汇金资管单一资产管理计划,10117289,202000001865,2020-01-01,58268639.0,3.67
中央汇金资产管理有限责任公司,159928,6,年度,2020-12-31,1.0,易方达基金中央汇金资产管理有限责任公司易方达基金汇金资管单一资产管理计划,10117289,202000001865,2020-01-01,184000060.0,11.41
中央汇金资产管理有限责任公司,159928,6,年度,2020-12-31,2.0,华夏基金中央汇金资产管理有限责任公司华夏基金汇金资管单一资产管理计划,10117289,202000001865,2020-01-01,65878836.0,4.09
中央汇金资产管理有限责任公司,159928,5,半年度,2021-06-30,1.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10117289,202000001865,2021-01-01,704000240.0,10.45
中央汇金资产管理有限责任公司,159928,5,半年度,2021-06-30,2.0,华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划,10117289,202000001865,2021-01-01,245963384.0,3.65
中央汇金资产管理有限责任公司,159928,6,年度,2021-12-31,1.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10117289,202000001865,2021-01-01,630000040.0,6.52
中央汇金资产管理有限责任公司,159928,6,年度,2021-12-31,4.0,华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划,10117289,202000001865,2021-01-01,149108704.0,1.54
中央汇金资产管理有限责任公司,159928,5,半年度,2022-06-30,1.0,易方达基金-中央汇金资产管理有限责任公司-易方达基金-汇金资管单一资产管理计划,10117289,202000001865,2022-01-01,344307340.0,3.47
中央汇金资产管理有限责任公司,159928,6,年度,2022-12-31,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10117289,202000001865,2022-01-01,330010040.0,3.14
中央汇金资产管理有限责任公司,159928,5,半年度,2023-06-30,3.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10117289,202000001865,2023-01-01,330010040.0,2.8
中央汇金资产管理有限责任公司,159928,6,年度,2023-12-31,2.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10117289,202000001865,2023-01-01,330010040.0,2.95
中央汇金资产管理有限责任公司,159928,5,半年度,2024-06-30,1.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10117289,202000001865,2024-01-01,330010040.0,3.35
中央汇金资产管理有限责任公司,159928,6,年度,2024-12-31,9.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10117289,202000001865,2024-01-01,60000040.0,0.36
中央汇金资产管理有限责任公司,159929,6,年度,2020-12-31,2.0,华夏基金中央汇金资产管理有限责任公司华夏基金汇金资管单一资产管理计划,10117290,202000001864,2020-01-01,4999998.0,2.03
中央汇金资产管理有限责任公司,159938,6,年度,2019-12-31,7.0,易方达基金中央汇金资产管理有限责任公司易方达基金汇金资管单一资产管理计划,10137853,202000002586,2019-01-01,3996100.0,0.23
中央汇金资产管理有限责任公司,159939,5,半年度,2020-06-30,2.0,华夏基金中央汇金资产管理有限责任公司华夏基金汇金资管单一资产管理计划,10139046,202000002687,2020-01-01,38235800.0,2.99
中央汇金资产管理有限责任公司,159949,5,半年度,2020-06-30,8.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10376608,202000004617,2020-01-01,98142400.0,0.96
中央汇金资产管理有限责任公司,159949,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10376608,202000004617,2021-01-01,304794718.0,3.85
中央汇金资产管理有限责任公司,159949,6,年度,2021-12-31,6.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10376608,202000004617,2021-01-01,65000000.0,1.08
中央汇金投资有限责任公司,159952,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10404765,202000006486,2024-01-01,1091025800.0,16.11
中央汇金投资有限责任公司,159952,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10404765,202000006486,2024-01-01,1091025800.0,12.46
中央汇金投资有限责任公司,159952,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10404765,202000006486,2025-01-01,1091025800.0,14.19
中央汇金投资有限责任公司,159952,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10404765,202000006486,2025-01-01,1091025800.0,15.43
中央汇金资产管理有限责任公司,159966,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10456854,202000019983,2020-01-01,359999922.0,12.96
中央汇金资产管理有限责任公司,159967,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10456855,202000019984,2020-01-01,379976472.0,18.32
中央汇金资产管理有限责任公司,159967,5,半年度,2021-06-30,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10456855,202000019984,2021-01-01,288000000.0,7.18
中央汇金资产管理有限责任公司,159967,6,年度,2021-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10456855,202000019984,2021-01-01,616999905.0,15.1
中央汇金资产管理有限责任公司,159967,5,半年度,2022-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10456855,202000019984,2022-01-01,200000000.0,4.05
中央汇金资产管理有限责任公司,159967,6,年度,2022-12-31,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10456855,202000019984,2022-01-01,136282400.0,2.3
中央汇金投资有限责任公司,159977,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10460699,202000021557,2024-01-01,231006218.0,5.36
中央汇金投资有限责任公司,159977,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10460699,202000021557,2024-01-01,231006218.0,4.76
中央汇金投资有限责任公司,159977,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10460699,202000021557,2025-01-01,231006218.0,5.75
中央汇金投资有限责任公司,159977,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10460699,202000021557,2025-01-01,462012436.0,8.94
中央汇金资产管理有限责任公司,159992,6,年度,2020-12-31,2.0,华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划,10484230,202000022568,2020-03-20,177999626.0,5.03
中央汇金资产管理有限责任公司,159992,5,半年度,2021-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金,10484230,202000022568,2021-01-01,100420112.0,5.07
中央汇金资产管理有限责任公司,159995,5,半年度,2021-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2021-01-01,100000000.0,0.97
中央汇金资产管理有限责任公司,159995,6,年度,2021-12-31,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2021-01-01,80000000.0,0.74
中央汇金资产管理有限责任公司,159995,6,年度,2022-12-31,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2022-01-01,237660225.0,1.16
中央汇金资产管理有限责任公司,159995,5,半年度,2023-06-30,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2023-01-01,318191351.0,1.34
中央汇金资产管理有限责任公司,159995,6,年度,2023-12-31,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2023-01-01,334766544.0,1.19
中央汇金资产管理有限责任公司,159995,5,半年度,2024-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2024-01-01,340513544.0,1.32
中央汇金资产管理有限责任公司,159995,6,年度,2024-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2024-01-01,301600273.0,1.42
中央汇金资产管理有限责任公司,159995,5,半年度,2025-06-30,2.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2025-01-01,354910373.0,1.71
中央汇金资产管理有限责任公司,159995,6,年度,2025-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10481324,202000022200,2025-01-01,280167071.0,1.92
中央汇金资产管理有限责任公司,159996,6,年度,2020-12-31,1.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10483786,202000022438,2020-02-27,60000000.0,7.9
中央汇金资产管理有限责任公司,159998,6,年度,2023-12-31,4.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484260,202000022573,2023-01-01,36890300.0,1.38
中央汇金资产管理有限责任公司,159998,5,半年度,2024-06-30,3.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10484260,202000022573,2024-01-01,36890300.0,1.31
中央汇金投资有限责任公司,510050,5,半年度,2013-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2013-01-01,2621648984.0,19.9
中央汇金投资有限责任公司,510050,6,年度,2013-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2013-01-01,2855120251.0,21.17
中央汇金投资有限责任公司,510050,5,半年度,2014-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2014-01-01,3447178802.0,24.4
中央汇金投资有限责任公司,510050,6,年度,2014-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2014-01-01,2509692796.0,24.71
中央汇金投资有限责任公司,510050,5,半年度,2015-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2015-01-01,1043485014.0,7.58
中央汇金投资有限责任公司,510050,6,年度,2015-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2015-01-01,6745687936.0,54.12
中央汇金投资有限责任公司,510050,5,半年度,2016-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2016-01-01,6745687936.0,53.73
中央汇金投资有限责任公司,510050,6,年度,2016-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2016-01-01,6745687936.0,52.71
中央汇金投资有限责任公司,510050,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2017-01-01,6745687936.0,57.65
中央汇金投资有限责任公司,510050,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2017-01-01,6745687936.0,50.64
中央汇金投资有限责任公司,510050,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2018-01-01,6745687936.0,49.53
中央汇金投资有限责任公司,510050,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2018-01-01,6745687936.0,33.72
中央汇金投资有限责任公司,510050,5,半年度,2019-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2019-01-01,6745687936.0,40.4
中央汇金投资有限责任公司,510050,6,年度,2019-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2019-01-01,6745687936.0,44.64
中央汇金投资有限责任公司,510050,5,半年度,2020-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2020-01-01,6745687936.0,50.55
中央汇金资产管理有限责任公司,510050,5,半年度,2020-06-30,3.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102871,202000001384,2020-01-01,199999949.0,1.5
中央汇金资产管理有限责任公司,510050,5,半年度,2020-06-30,9.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102871,202000001384,2020-01-01,45144015.0,0.34
中央汇金投资有限责任公司,510050,6,年度,2020-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2020-01-01,6745687936.0,43.34
中央汇金资产管理有限责任公司,510050,6,年度,2020-12-31,5.0,华夏基金－中央汇金资产管理有限责任公司－华夏基金－汇金资管单一资产管理计划,10102871,202000001384,2020-01-01,210000000.0,1.35
中央汇金投资有限责任公司,510050,5,半年度,2021-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2021-01-01,6745687936.0,43.59
中央汇金资产管理有限责任公司,510050,5,半年度,2021-06-30,6.0,易方达基金－中央汇金资产管理有限责任公司－易方达基金－汇金资管单一资产管理计划,10102871,202000001384,2021-01-01,110000049.0,0.71
中央汇金投资有限责任公司,510050,6,年度,2021-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2021-01-01,6745687936.0,31.81
中央汇金投资有限责任公司,510050,5,半年度,2022-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2022-01-01,6745687936.0,39.03
中央汇金投资有限责任公司,510050,6,年度,2022-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2022-01-01,6745687936.0,30.63
中央汇金投资有限责任公司,510050,5,半年度,2023-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2023-01-01,6745687936.0,29.73
中央汇金投资有限责任公司,510050,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2023-01-01,12360763333.0,36.39
中央汇金投资有限责任公司,510050,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2024-01-01,28791513899.0,62.22
中央汇金投资有限责任公司,510050,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2024-01-01,28791513899.0,52.03
中央汇金资产管理有限责任公司,510050,6,年度,2024-12-31,2.0,中央汇金资产管理有限责任公司,10102871,202000001384,2024-01-01,11784827531.0,21.3
中央汇金投资有限责任公司,510050,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10102871,202000001384,2025-01-01,28791513899.0,48.84
中央汇金资产管理有限责任公司,510050,5,半年度,2025-06-30,2.0,中央汇金资产管理有限责任公司,10102871,202000001384,2025-01-01,19967517877.0,33.87
中央汇金投资有限责任公司,510050,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10102871,202000001384,2025-01-01,28791513899.0,50.81
中央汇金资产管理有限责任公司,510050,6,年度,2025-12-31,2.0,中央汇金资产管理有限责任公司,10102871,202000001384,2025-01-01,19967517877.0,35.24
中央汇金投资有限责任公司,510100,5,半年度,2024-06-30,3.0,中央汇金投资有限责任公司,10457921,202000021187,2024-01-01,184550200.0,6.45
中央汇金投资有限责任公司,510100,6,年度,2024-12-31,2.0,中央汇金投资有限责任公司,10457921,202000021187,2024-01-01,184550200.0,7.12
中央汇金投资有限责任公司,510100,5,半年度,2025-06-30,3.0,中央汇金投资有限责任公司,10457921,202000021187,2025-01-01,91758179.0,5.75
中央汇金投资有限责任公司,510100,6,年度,2025-12-31,4.0,中央汇金投资有限责任公司,10457921,202000021187,2025-01-01,91758179.0,5.83
中央汇金资产管理有限责任公司,510150,6,年度,2020-12-31,4.0,华夏基金中央汇金资产管理有限责任公司华夏基金汇金资管单一资产管理计划,10103608,202000001393,2020-01-01,500000.0,0.95
中央汇金资产管理有限责任公司,510150,5,半年度,2021-06-30,1.0,华夏基金-中央汇金资产管理有限责任公司-华夏基金-汇金资管单一资产管理计划,10103608,202000001393,2021-01-01,42000000.0,4.93
中央汇金投资有限责任公司,510180,5,半年度,2013-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2013-01-01,14478254548.0,58.16
中央汇金投资有限责任公司,510180,6,年度,2013-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2013-01-01,3684248082.0,59.81
中央汇金投资有限责任公司,510180,5,半年度,2014-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2014-01-01,3915618350.0,61.46
中央汇金投资有限责任公司,510180,6,年度,2014-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2014-01-01,2630433492.0,57.08
中央汇金投资有限责任公司,510180,5,半年度,2015-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2015-01-01,982928423.0,41.73
中央汇金投资有限责任公司,510180,6,年度,2015-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2015-01-01,5231571046.0,87.16
中央汇金投资有限责任公司,510180,5,半年度,2016-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2016-01-01,5231571046.0,87.9
中央汇金投资有限责任公司,510180,6,年度,2016-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2016-01-01,5231571046.0,90.1
中央汇金投资有限责任公司,510180,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2017-01-01,5231571046.0,90.09
中央汇金投资有限责任公司,510180,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2017-01-01,5231571046.0,90.13
中央汇金投资有限责任公司,510180,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2018-01-01,5231571046.0,92.02
中央汇金投资有限责任公司,510180,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2018-01-01,5231571046.0,91.01
中央汇金投资有限责任公司,510180,5,半年度,2019-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2019-01-01,5231571046.0,92.77
中央汇金投资有限责任公司,510180,6,年度,2019-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2019-01-01,5231571046.0,93.01
中央汇金投资有限责任公司,510180,5,半年度,2020-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2020-01-01,5231571046.0,93.77
中央汇金投资有限责任公司,510180,6,年度,2020-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2020-01-01,5231571046.0,93.58
中央汇金投资有限责任公司,510180,5,半年度,2021-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2021-01-01,5231571046.0,94.55
中央汇金投资有限责任公司,510180,6,年度,2021-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2021-01-01,5231571046.0,94.47
中央汇金投资有限责任公司,510180,5,半年度,2022-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2022-01-01,5231571046.0,94.23
中央汇金投资有限责任公司,510180,6,年度,2022-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2022-01-01,5231571046.0,93.26
中央汇金投资有限责任公司,510180,5,半年度,2023-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2023-01-01,5231571046.0,92.74
中央汇金投资有限责任公司,510180,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2023-01-01,5231571046.0,88.28
中央汇金投资有限责任公司,510180,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2024-01-01,5231571046.0,90.0
中央汇金投资有限责任公司,510180,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2024-01-01,5231571046.0,89.24
中央汇金投资有限责任公司,510180,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10103286,202000001396,2025-01-01,5231571046.0,90.88
中央汇金投资有限责任公司,510180,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10103286,202000001396,2025-01-01,5231571046.0,91.93
中央汇金投资有限责任公司,510230,5,半年度,2014-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2014-01-01,251000209.0,51.2
中央汇金投资有限责任公司,510230,6,年度,2014-12-31,2.0,中央汇金投资有限责任公司,10102841,202000001400,2014-01-01,65868689.0,15.26
中央汇金投资有限责任公司,510230,5,半年度,2015-06-30,2.0,中央汇金投资有限责任公司,10102841,202000001400,2015-01-01,74491600.0,17.87
中央汇金投资有限责任公司,510230,6,年度,2015-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2015-01-01,512712100.0,77.71
中央汇金投资有限责任公司,510230,5,半年度,2016-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2016-01-01,512712100.0,82.0
中央汇金投资有限责任公司,510230,6,年度,2016-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2016-01-01,512712100.0,78.67
中央汇金投资有限责任公司,510230,5,半年度,2017-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2017-01-01,512712100.0,79.71
中央汇金投资有限责任公司,510230,6,年度,2017-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2017-01-01,512712100.0,82.86
中央汇金投资有限责任公司,510230,5,半年度,2018-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2018-01-01,512712100.0,79.52
中央汇金投资有限责任公司,510230,6,年度,2018-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2018-01-01,512712100.0,44.83
中央汇金投资有限责任公司,510230,5,半年度,2019-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2019-01-01,512712100.0,49.57
中央汇金投资有限责任公司,510230,6,年度,2019-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2019-01-01,512712100.0,60.44
中央汇金投资有限责任公司,510230,5,半年度,2020-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2020-01-01,512712100.0,57.24
中央汇金投资有限责任公司,510230,6,年度,2020-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2020-01-01,2563560500.0,61.17
中央汇金投资有限责任公司,510230,5,半年度,2021-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2021-01-01,2563560500.0,63.1
中央汇金投资有限责任公司,510230,6,年度,2021-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2021-01-01,2563560500.0,65.94
中央汇金投资有限责任公司,510230,5,半年度,2022-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2022-01-01,2563560500.0,69.31
中央汇金投资有限责任公司,510230,6,年度,2022-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2022-01-01,2563560500.0,69.61
中央汇金投资有限责任公司,510230,5,半年度,2023-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2023-01-01,2563560500.0,67.2
中央汇金投资有限责任公司,510230,6,年度,2023-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2023-01-01,2563560500.0,74.53
中央汇金投资有限责任公司,510230,5,半年度,2024-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2024-01-01,2563560500.0,78.81
中央汇金投资有限责任公司,510230,6,年度,2024-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2024-01-01,2563560500.0,71.53
中央汇金投资有限责任公司,510230,5,半年度,2025-06-30,1.0,中央汇金投资有限责任公司,10102841,202000001400,2025-01-01,2563560500.0,71.51
中央汇金投资有限责任公司,510230,6,年度,2025-12-31,1.0,中央汇金投资有限责任公司,10102841,202000001400,2025-01-01,2563560500.0,77.59
中央汇金投资有限责任公司,510300,5,半年度,2013-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2013-01-01,807357701.0,11.3
中央汇金投资有限责任公司,510300,6,年度,2013-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2013-01-01,954451411.0,15.78
中央汇金投资有限责任公司,510300,5,半年度,2014-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2014-01-01,1833502305.0,22.67
中央汇金投资有限责任公司,510300,6,年度,2014-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2014-01-01,1131997000.0,11.92
中央汇金投资有限责任公司,510300,5,半年度,2015-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2015-01-01,523271767.0,8.95
中央汇金投资有限责任公司,510300,6,年度,2015-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2015-01-01,2423958601.0,41.95
中央汇金投资有限责任公司,510300,5,半年度,2016-06-30,1.0,中央汇金投资有限责任公司,10103044,202000001405,2016-01-01,2423958601.0,36.7
中央汇金投资有限责任公司,510300,6,年度,2016-12-31,1.0,中央汇金投资有限责任公司,10103044,202000001405,2016-01-01,2423958601.0,45.6
